,SMILES,InChIKey
891,Cc1ccc(-c2csc(CCn3nc(C)c4c(C(F)(F)F)cc(=O)[nH]c43)n2)cc1,RUNXSSDQOPIDTM-UHFFFAOYSA-N
892,COc1cccc(CN2CCCC(c3nc(-c4ccncc4)ncc3-c3ccccc3)C2)c1O,KIPQVXSHESCJAB-UHFFFAOYSA-N
893,O=C(NCc1ccccc1)C1CCN(c2nc(-c3ccc(Br)cc3)cs2)CC1,HLLDSINCGQRMCD-UHFFFAOYSA-N
894,Cc1noc(C)c1C(=O)N1CCC2(CC1)CCN(C(c1ccccc1)c1ccccc1)CC2,ALHIJKCPHNRYRW-UHFFFAOYSA-N
895,Cc1ccnc(NC(=S)N2CCN(c3cccc(C(F)(F)F)n3)CC2)c1,KGTDRIWGWICVTM-UHFFFAOYSA-N
896,CC(C)(C)c1ccc(OCc2nn3c(-c4ccncc4)nnc3s2)cc1,LRTCHZZRVSAKRF-UHFFFAOYSA-N
897,COc1ccc(C2Nc3ccccc3C(=O)N2Cc2ccco2)cc1COc1ccc(NC(C)=O)cc1,QPNJPCYYDZIJJR-UHFFFAOYSA-N
898,Cc1cccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccccc3)cs2)c1,WUCWQLIXNQKEBF-UHFFFAOYSA-N
899,NCC(=O)Nc1cncc(-c2nn3c(=O)cc(N4CCNCC4)nc3s2)c1,LTVKZVGAALCRFW-UHFFFAOYSA-N
900,CC(C)(C)c1ccc(C(=O)Nc2ccc3c(c2)CCCN3C(=O)c2cccs2)cc1,QEMPCNUAFOSCJN-UHFFFAOYSA-N
901,CCc1ccc(C2C(C(=O)Nc3ccccc3OC)=C(C)Nc3c(C(=O)Nc4ccc(C)cc4)cnn32)cc1,OVLIGALQKNRIDX-UHFFFAOYSA-N
902,FC(F)(F)Oc1cccc(Nc2nc(-c3ccncc3)nc3ccccc23)c1,UHTPNQZQGLLWGU-UHFFFAOYSA-N
903,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,OEKWJQXRCDYSHL-FNOIDJSQSA-N
904,O=C(Nc1ccc(Cl)cc1)C(NS(=O)(=O)c1cccs1)c1ccccc1,GJXGIFCKSAHJSL-UHFFFAOYSA-N
905,CC1CCC(NC(=O)c2ccc3c(c2)N(Cc2ccccc2F)C(=O)c2ccccc2S3)CC1,YLBGGGBOSLADDG-UHFFFAOYSA-N
906,CC(C)Oc1cccc(-c2cnc(N3CCC(C(N)=O)CC3)s2)c1,IMZSWXAOQBTCCW-UHFFFAOYSA-N
907,NC(=O)C1CCN(c2nc(-c3ccc4c(c3)CCO4)cs2)CC1,SPCADEVIMLAILT-UHFFFAOYSA-N
908,CCOC(=O)NNc1ccc(N(CC)CC(C)O)nn1,QLTVVOATEHFXLT-UHFFFAOYSA-N
909,O=[N+]([O-])c1ccc(-c2nc(Nc3ccc(F)c(F)c3)c3ccccc3n2)cc1,AZHYXRDVVWLZSE-UHFFFAOYSA-N
910,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccccc3Cl)cs2)cc1,FBVYQXBXHSPVBJ-UHFFFAOYSA-N
911,O=S(=O)(Nc1ccc(C2CCNCC2)cc1)c1ccc(NCc2cccc(Cl)c2O)cc1,SAYMJTNRPRUXTO-UHFFFAOYSA-N
912,Nc1cc2nc3ccccc3oc-2cc1=O,RDJXPXHQENRCNG-UHFFFAOYSA-N
913,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,AUVVAXYIELKVAI-CKBKHPSWSA-N
914,CCCc1ccc(-c2csc(NC(=O)c3ccncc3NS(=O)(=O)c3ccc(C)cc3)n2)cc1,KQJSJVUGTPRZFR-UHFFFAOYSA-N
915,C[C@@H](O)CNC(C)(C)CC(=O)N[C@@H]1CCc2ccccc2N(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)C1=O,AYBCFPXLXOLPIZ-JIPXPUAJSA-N
916,C[C@H]1CN(C(=O)c2nn(C)c3ccccc23)C[C@@H]1c1nc(-c2cccnc2)no1,GCXSDPYJCGPAOG-BBRMVZONSA-N
917,N#Cc1cccc(-c2nccc(-n3ccnc3)n2)c1,LPYYHWQSSYGPFI-UHFFFAOYSA-N
918,Cc1cc(C)c(C(=O)Nc2cccc([S+](=O)([O-])N3CCCC3)c2)[nH]1,RUOUEDNWAKIGNQ-UHFFFAOYSA-N
919,Fc1cc(Nc2nc(-c3ccncc3)nc3ccccc23)ccc1-c1cc(F)c(F)c(F)c1,JROWYACSFNALOV-UHFFFAOYSA-N
920,COc1c2c(c3c(c1CCC(=O)O)OC(C)(C)C=C3)OC(C)(C)C=C2,KSLHMLXPQDTMJX-UHFFFAOYSA-N
921,COC(=O)c1cc(Cl)ccc1NC(=O)CSc1ncc(S(=O)(=O)c2ccc(Br)cc2)c(=O)[nH]1,MKAQGGDTEQLZTB-UHFFFAOYSA-N
922,CCOc1ccc(NC(=O)c2ccc(F)c(S(=O)(=O)N(CC)Cc3ccccc3)c2)cc1,XIJQBQZUKCLTGF-UHFFFAOYSA-N
923,O=S(=O)(c1ccccc1)N1CCCCC1CCc1ccccc1,IOYVSZINQXDJEV-UHFFFAOYSA-N
924,CN(C)c1ccc(-c2cc[nH]c(=O)c2N)cc1,HBTGJXIZJJXUIZ-UHFFFAOYSA-N
925,O=c1[nH]c(C2CCN(S(=O)(=O)c3ccc4c(c3)OCCO4)CC2)nc2c1nnn2Cc1c(F)cccc1Cl,YVXSZIAAMMFAEN-UHFFFAOYSA-N
926,N#Cc1ccc(-c2ccc(CNc3ccc(C4CCNCC4)cc3)o2)cc1,VAAJHLKTNMQASZ-UHFFFAOYSA-N
927,O=C1Nc2ccccc2C12CC2c1cc(Cl)c(O)c(Cl)c1,AAHDVOGOKUADFN-UHFFFAOYSA-N
928,Cc1nc2c(-c3ccccc3)cnn2c(N)c1-c1ccccc1,LURGPSLQITYUPM-UHFFFAOYSA-N
929,OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,ZQDWXGKKHFNSQK-UHFFFAOYSA-N
930,O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,GPMXUUPHFNMNDH-UHFFFAOYSA-N
931,CC(=O)c1c(C)[nH]c(C(=O)Nc2cccc([S+](=O)([O-])Nc3ccc(Br)cc3)c2)c1C,UCXNALOZCNGJTE-UHFFFAOYSA-N
932,COc1ccc(NC(=O)CCCc2nnc3n(CCC(C)C)c(=O)c4sccc4n23)cc1Cl,HZYHMWXJOLOAAX-UHFFFAOYSA-N
933,FC(F)(F)c1ccc(N2CCN(C(=S)Nc3ccccn3)CC2)cc1,IKRJJQPVPCXXRO-UHFFFAOYSA-N
934,Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)Nc2ccc(-c3ccccc3)nc2)cc1,JZPSWWRMKQIPRS-UHFFFAOYSA-N
935,CCCCCCCc1c(C)nc(N2CCOCC2)[nH]c1=O,MIEXTCFOSLOJFZ-UHFFFAOYSA-N
936,O=C1Nc2cc(Cl)ccc2/C1=C\c1cc(Cl)c(O)c(Cl)c1,IOWSRTVHVZCDTG-XCVCLJGOSA-N
937,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCCC1,FMETVQKSDIOGPX-UHFFFAOYSA-N
938,Cc1noc(C)c1-c1ccc2ncnc(NC(C)c3ccccc3)c2c1,UTSVXJQVFBLSEH-UHFFFAOYSA-N
939,CC(=O)c1c(C)[nH]c(C(=O)Nc2ccc(C)c(S(=O)(=O)N3CCCCCC3)c2)c1C,ZBOCGUVFUZETOT-UHFFFAOYSA-N
940,O=C(O)Cn1c(C(=O)Nc2nc(-c3ccccc3Cl)cs2)cc2ccccc21,ILNRQFBVVQUOLP-UHFFFAOYSA-N
941,CC1CCc2cc(F)ccc2N1C(=O)CSc1nnc2c(n1)[nH]c1ccccc12,OFYUMHLCZMSOON-UHFFFAOYSA-N
942,Cc1ccnc(NC(=S)N2CC[C@@H](Nc3cccc(C(F)(F)F)c3)C2)c1,SNVGXSBFCQAVMI-OAHLLOKOSA-N
943,OCCNc1ncnc2c1ncn2[C@@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,BBOCDRLDMQHWJP-HAVGOBCSSA-N
944,CCN(CC)C(=O)c1coc(COc2ccc3c(c2)C(c2cccc(F)c2)N(C(=O)C(C)C)CC3)n1,VSENSAGLWGRHBS-UHFFFAOYSA-N
945,CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,KAAZGXDPUNNEFN-UHFFFAOYSA-N
946,CCCCc1ccc(NC(=O)c2ccc3c(c2)N(S(C)(=O)=O)CC3)cc1,KOVZFTBJJKRWDL-UHFFFAOYSA-N
947,COC(=O)CNC(=O)c1nc(-c2ccc([S+](C)(=O)[O-])cc2)c2cnccn12,HMBUBZCFXKQJDO-UHFFFAOYSA-N
948,COc1ccc(C)cc1NC(=O)c1cnc(-c2ccc(F)cc2)nc1-c1ccncc1,DNDOWGNQLLLXST-UHFFFAOYSA-N
949,CCC(CC)c1cc([C@H]2CN3CC[C@H]2C[C@@H]3CNC(C)=O)nc(-c2ccncc2)n1,VIPIBKRBCOLJQG-HBMCJLEFSA-N
950,COc1cccc(CNc2ccc(S(=O)(=O)Nc3cccnc3)cc2)c1O,PGTOEVVTANJYML-UHFFFAOYSA-N
951,CC(C)(C)n1cnc2cc(C(=O)N3CCCCC3)ccc21,KYFKCBTWOUGFOX-UHFFFAOYSA-N
952,COc1ccccc1-n1cnc2cc(C(=O)N3CCCCC3)ccc21,GIBKRKRYWMZCTD-UHFFFAOYSA-N
953,Cn1c(=O)cc(C(=O)NC2CCCc3c2[nH]c2c(Cl)cccc32)c2ccccc21,SFRHGBFHFJDRAT-UHFFFAOYSA-N
954,NC(=O)C1CCN(c2nc(-c3ccc(C(F)(F)F)cc3)cs2)CC1,NVHBGNJYOYEODQ-UHFFFAOYSA-N
955,COc1ccc(NC(=O)c2[nH]c(C)c(C(C)=O)c2C)cc1[S+](=O)([O-])Nc1ccc(C#N)cc1,IJVQZMNHPRBSEM-UHFFFAOYSA-N
956,Cc1cccc(-n2cnc3cc(C(=O)N4CCCCCC4)ccc32)c1,OUHRYKNTYGIWJO-UHFFFAOYSA-N
957,O=C(COc1ccccc1)NCC(c1cccs1)S(=O)(=O)c1ccc(Cl)cc1,MPMRJOUOYIWLEK-UHFFFAOYSA-N
958,Nc1c(C(=O)Nc2ccc(F)cc2)sc2nc(-c3cccs3)cc(C(F)(F)F)c12,ZATJMMZPGVDUOM-UHFFFAOYSA-N
959,O=C1CCCC2=C1C(c1[nH]ncc1Cl)N=C(Nc1nc3cc([S+](=O)([O-])N4CCCC4)ccc3o1)N2,MQRSVAUETXDOIU-UHFFFAOYSA-N
960,Cc1ccc(S(=O)(=O)Nc2cc(F)c(F)cc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1,IWBQFFIAPJFSOG-UHFFFAOYSA-N
961,Cn1cc(Br)c(C2N=C(Nc3nc4ccccc4o3)NC3=C2C(=O)CCC3)n1,SLLUTHHLDJDASL-UHFFFAOYSA-N
962,CN(C)c1cccc(-c2ncnc(N3CCC(C(N)=O)CC3)n2)c1,PIWSNXUGFPPTEE-UHFFFAOYSA-N
963,CC(=O)c1ccc(N2CCN(c3ccc(NC(=O)c4ccc(F)cc4)cc3C(=O)O)CC2)cc1,NROHNKMSWWFSHV-UHFFFAOYSA-N
964,COc1cccc(CNc2ccc(S(=O)(=O)Nc3ccccc3)cc2)c1O,RRHICCAMORKQAC-UHFFFAOYSA-N
965,Cc1nc2ccc(C(=O)N3CCC4(CC3)CC(=O)c3c(cnn3C(C)C)C4)cc2[nH]1,BDXXSFOJPYSYOC-UHFFFAOYSA-N
966,CCN(CC)S(=O)(=O)c1ccc2oc(C(=O)Nc3ccc(Br)cc3F)c(C)c2c1,WBSJBKQUCWBFIH-UHFFFAOYSA-N
967,COc1ccc(NC(=O)c2ccc[nH]2)cc1[S+](=O)([O-])Nc1ccc(Br)cc1,HZVKEDLOKCQRAW-UHFFFAOYSA-N
968,COc1cc(NS(=O)(=O)c2ccc(C)cc2)c(C(=O)Nc2nc(-c3ccccc3)cs2)cc1OC,VLDQXBADIHYEAG-UHFFFAOYSA-N
969,COc1ccc2nc(C)cc(Nc3ccc(Cl)c(Cl)c3)c2c1,VGIBEFQNLZOXII-UHFFFAOYSA-N
970,COc1ccc(CCNc2ncnc3c2c(-c2ccccc2)cn3-c2cccc(Cl)c2)cc1OC,QBSIRXQWVQVDCN-UHFFFAOYSA-N
971,O=c1c(-c2cccs2)ccc2n1C[C@H]1C[C@@H]2CN(C2CCOCC2)C1,LAYVXOUYQAARQE-LSDHHAIUSA-N
972,COc1cccc(CNc2ccc(S(=O)(=O)Nc3cccc(-c4ccccc4)c3)cc2)c1O,LHCRUHINUUSVOM-UHFFFAOYSA-N
973,Cc1ccc(C)c(NC2=C(c3ccc(C(F)(F)F)cc3)C(=O)c3ccccc32)c1,SQCFMWBHAPMQSM-UHFFFAOYSA-N
974,COc1ccccc1NS(=O)(=O)c1cccc(NC(=O)c2[nH]c(C)c(C(C)=O)c2C)c1,FYGANZNGKJHQAF-UHFFFAOYSA-N
975,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)NCc2ccccc2)cc1,BGQYERLECBQCIN-UHFFFAOYSA-N
976,NS(=O)(=O)c1ccc(NC(=O)c2cc3ncccn3n2)cc1,QKZGMYABIVLSMF-UHFFFAOYSA-N
977,CCCCOc1ccc(CC(=O)NO)cc1,MXJWRABVEGLYDG-UHFFFAOYSA-N
978,CN(C)CCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21,QMGUOJYZJKLOLH-UHFFFAOYSA-N
979,COc1ccc2[nH]c(=O)c(-c3noc(-c4cccs4)n3)cc2c1,NNCSVKUBTTZSMU-UHFFFAOYSA-N
980,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)NCCc2ccccc2)cc1,ACTAZIKTWWVGKN-UHFFFAOYSA-N
981,O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1ccnc2ccccc12,YBOICQPIEWXKJU-UHFFFAOYSA-N
982,CCCCC1CCC(C(=O)Nc2ccc(S(=O)(=O)Nc3nccs3)cc2)CC1,QGTASYZOEAUSKE-UHFFFAOYSA-N
983,CN(C)[C@@H]1CCN(c2cccc(Nc3nn4c(=O)c5ccccc5nc4s3)c2)C1,FVNPTURFPVTWHY-MRXNPFEDSA-N
984,Cc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccccc3F)cs2)cc1,OOOUHZHQDFCCON-UHFFFAOYSA-N
985,CCN(CC)S(=O)(=O)c1ccc(N2CCCC2)c(NS(=O)(=O)c2ccccc2)c1,MAAJKHWOVKXTPF-UHFFFAOYSA-N
986,COc1cc2c(cc1OCCCN1CCCC1)N=C(N)C21CCC1,BKCDJTRMYWSXMC-UHFFFAOYSA-N
987,COc1ccc2oc(NC3=NC(c4[nH]ncc4Cl)C4=C(CCCC4=O)N3)nc2c1,FKWGCSDDHPFETI-UHFFFAOYSA-N
988,S=C(NCCCc1cnc[nH]1)NCCCN(Cc1ccc(Cl)c(Cl)c1)c1ccc(Br)cn1,UREJDUPKGMFJRU-UHFFFAOYSA-N
989,O=C(O)c1ccnc(-c2cc(C(=O)NCCc3ccccc3)ccn2)c1,DSGOLESVOJUGOK-UHFFFAOYSA-N
990,NC(=O)C1CCN(c2nc(-c3ccccc3[N+](=O)[O-])cs2)CC1,QVHZMVMCGBRRAM-UHFFFAOYSA-N
991,Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)N[C@@H](C)c3ccc([N+](=O)[O-])cc3)cc12,IIJDFXNUWZTHIM-NRFANRHFSA-N
992,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,AILRADAXUVEEIR-UHFFFAOYSA-N
993,CN1Cc2c(cc(N3CCOCC3)nc2-c2ccccc2OC(F)(F)F)C1=O,ALFSCIYNLXPJRO-UHFFFAOYSA-N
994,COc1ccc(OC)c(-c2nnc3n2N=C(c2c(OC)cccc2OC)CS3)c1,CZUKXZMKSAHXQS-UHFFFAOYSA-N
995,Cc1nn(CCc2nc(-c3ccccc3F)cs2)c2[nH]c(=O)cc(C(F)(F)F)c12,JZRXMESSAQXLTF-UHFFFAOYSA-N
996,Oc1ccc(-c2nc(C3CC3)nc3c2CCN(CC2CCCCC2)CC3)cc1,FPNSILJSOUWBKT-UHFFFAOYSA-N
997,CCc1ccc(NC(=O)c2[nH]c(C)c(C(C)=O)c2C)cc1[S+](=O)([O-])N1CCCCCC1,DTDPAXHZDSFXSR-UHFFFAOYSA-N
998,Cc1cc(C)nc(NC(=S)N2CCN(c3ccc(C(F)(F)F)cc3Cl)CC2)c1,BPVFEOBAXMBJQD-UHFFFAOYSA-N
999,Cc1ccc2nc(NC3=NC(c4[nH]ncc4Cl)C4=C(CCCC4=O)N3)oc2c1,BVXBTJQFTZYBMU-UHFFFAOYSA-N
